"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MGST32",1.86183561436268e-48,0.280758727896733,0.433,0.303,3.52222061525132e-44,"10","MGST3"
"TMA72",9.3585014839357e-48,0.297548752365642,0.537,0.41,1.77044131073095e-43,"10","TMA7"
"MYL63",4.12596538356563e-46,0.306492012354703,0.782,0.695,7.80550131262946e-42,"10","MYL6"
"MARCKSL11",3.99885014744702e-44,0.30007010009461,0.536,0.42,7.56502470894028e-40,"10","MARCKSL1"
"RPS142",3.09309873089035e-37,0.256192679034737,0.997,0.994,5.85152417909836e-33,"10","RPS14"
"PCBP21",1.10399589204952e-34,0.262976252476058,0.493,0.392,2.08853942857927e-30,"10","PCBP2"
"KRT18",0,1.57584301626846,0.643,0.071,0,"11","KRT18"
"GSTA12",0,1.52223999641812,0.756,0.081,0,"11","GSTA1"
"CITED21",0,1.41981027060978,0.865,0.353,0,"11","CITED2"
"AMH2",0,1.38585231581146,0.674,0.056,0,"11","AMH"
"RBP12",0,1.34810195718146,0.895,0.344,0,"11","RBP1"
"MAGED22",0,1.25878873411467,0.789,0.257,0,"11","MAGED2"
"GATM2",0,1.22314639427466,0.595,0.1,0,"11","GATM"
"SERPINE22",0,1.22312674865379,0.781,0.198,0,"11","SERPINE2"
"HSPE11",0,1.14831622026748,0.974,0.737,0,"11","HSPE1"
"CHORDC1",0,1.13042453585656,0.74,0.231,0,"11","CHORDC1"
"KRT8",0,1.11541469522705,0.603,0.03,0,"11","KRT8"
"DSP2",0,1.09343084419361,0.588,0.035,0,"11","DSP"
"CKS21",0,1.06278453738651,0.63,0.207,0,"11","CKS2"
"HSPD12",0,1.0150831687197,0.951,0.719,0,"11","HSPD1"
"TNNI32",0,1.01250645660488,0.645,0.056,0,"11","TNNI3"
"MYL12A3",0,0.995630945935583,0.778,0.363,0,"11","MYL12A"
"GJA12",0,0.978167168341231,0.617,0.135,0,"11","GJA1"
"MYL12B2",0,0.947326048629531,0.812,0.347,0,"11","MYL12B"
"ACSM31",0,0.933649657573323,0.58,0.131,0,"11","ACSM3"
"KLF63",0,0.929281588956713,0.724,0.318,0,"11","KLF6"
"HIF1A2",0,0.924406778184913,0.668,0.174,0,"11","HIF1A"
"PPP1R12B1",0,0.908722856825171,0.589,0.102,0,"11","PPP1R12B"
"SOX42",0,0.888731843411834,0.798,0.381,0,"11","SOX4"
"ATPIF12",0,0.877171572918633,0.619,0.194,0,"11","ATPIF1"
"UBXN8",0,0.865773115211795,0.577,0.092,0,"11","UBXN8"
"ZFAND2A2",0,0.850020536710651,0.664,0.25,0,"11","ZFAND2A"
"PLA2G162",0,0.826318610219836,0.643,0.149,0,"11","PLA2G16"
"RPS253",0,0.810546209801418,0.993,0.949,0,"11","RPS25"
"SNAPC1",0,0.810075074202965,0.505,0.065,0,"11","SNAPC1"
"POMP1",0,0.796850639531776,0.688,0.294,0,"11","POMP"
"CTNNAL11",0,0.775583896168249,0.67,0.249,0,"11","CTNNAL1"
"SPINT22",0,0.733254209486366,0.54,0.086,0,"11","SPINT2"
"UBE2D1",0,0.729016480048922,0.512,0.152,0,"11","UBE2D1"
"PVRL2",0,0.72879931864444,0.609,0.165,0,"11","PVRL2"
"LIPH",0,0.726979806107823,0.437,0.009,0,"11","LIPH"
"LRAT",0,0.72359015246989,0.374,0.014,0,"11","LRAT"
"EGR4",0,0.717990734207212,0.303,0.01,0,"11","EGR4"
"SOWAHC",0,0.706891815225192,0.444,0.039,0,"11","SOWAHC"
"LEPROTL11",0,0.694488256145302,0.526,0.109,0,"11","LEPROTL1"
"HEY2",0,0.686154846363051,0.427,0.035,0,"11","HEY2"
"NOP58",0,0.670527385844758,0.631,0.237,0,"11","NOP58"
"NGFRAP14",0,0.662217815023735,0.752,0.346,0,"11","NGFRAP1"
"GMNN",0,0.652686094517276,0.381,0.056,0,"11","GMNN"
"HSD17B13",0,0.630654224346265,0.436,0.048,0,"11","HSD17B1"
"AHSA11",0,0.623606131412922,0.668,0.269,0,"11","AHSA1"
"PMAIP1",0,0.620109615846186,0.459,0.082,0,"11","PMAIP1"
"CAMTA11",0,0.618175643304758,0.629,0.249,0,"11","CAMTA1"
"AKIRIN1",0,0.612181727457013,0.516,0.123,0,"11","AKIRIN1"
"BEX12",0,0.604345801852101,0.435,0.049,0,"11","BEX1"
"MGARP1",0,0.597330743439058,0.406,0.05,0,"11","MGARP"
"PRKAR2B2",0,0.591126407402997,0.468,0.051,0,"11","PRKAR2B"
"TAX1BP1",0,0.590892638007804,0.582,0.208,0,"11","TAX1BP1"
"LAPTM4B2",0,0.58551126319232,0.462,0.101,0,"11","LAPTM4B"
"LCMT11",0,0.579853166253716,0.407,0.067,0,"11","LCMT1"
"ARL5B",0,0.576857592329956,0.44,0.092,0,"11","ARL5B"
"FGD4",0,0.562620699747213,0.411,0.063,0,"11","FGD4"
"BUD31",0,0.548431376753409,0.573,0.21,0,"11","BUD31"
"GSTA42",0,0.539188412764095,0.396,0.095,0,"11","GSTA4"
"PTGER2",0,0.536008811248055,0.343,0.024,0,"11","PTGER2"
"INHA1",0,0.53199680929008,0.319,0.033,0,"11","INHA"
"P3H2",0,0.528632746995447,0.383,0.049,0,"11","P3H2"
"IVNS1ABP1",0,0.521457573610472,0.446,0.131,0,"11","IVNS1ABP"
"SRPX1",0,0.519376324669188,0.397,0.056,0,"11","SRPX"
"GNAI1",0,0.512178089824357,0.389,0.072,0,"11","GNAI1"
"FSCN1",0,0.512052742676893,0.484,0.144,0,"11","FSCN1"
"PLAT",0,0.511861712301248,0.357,0.085,0,"11","PLAT"
"MYO10",0,0.496369511711577,0.388,0.043,0,"11","MYO10"
"CCND22",0,0.494369326382387,0.395,0.056,0,"11","CCND2"
"IGF2BP2",0,0.490629089939595,0.334,0.011,0,"11","IGF2BP2"
"ENC11",0,0.488112791715423,0.348,0.053,0,"11","ENC1"
"GRIK12",0,0.482901122223417,0.344,0.042,0,"11","GRIK1"
"LMBR1L1",0,0.481878298028129,0.374,0.084,0,"11","LMBR1L"
"TSPAN62",0,0.476106736312401,0.37,0.093,0,"11","TSPAN6"
"PRDM1",0,0.473864405710484,0.297,0.021,0,"11","PRDM1"
"TCEA31",0,0.467724261197137,0.406,0.072,0,"11","TCEA3"
"CKB2",0,0.462515359932397,0.44,0.122,0,"11","CKB"
"IRS1",0,0.459849594228,0.351,0.054,0,"11","IRS1"
"CSPP1",0,0.450142655566155,0.344,0.039,0,"11","CSPP1"
"WIPF31",0,0.446283051579415,0.362,0.063,0,"11","WIPF3"
"FDXR1",0,0.444208836196224,0.372,0.047,0,"11","FDXR"
"RP11-277P12.20",0,0.424461079175947,0.266,0.01,0,"11","RP11-277P12.20"
"AMOTL2",0,0.414600202244853,0.338,0.05,0,"11","AMOTL2"
"RANGAP1",0,0.394607062954607,0.276,0.03,0,"11","RANGAP1"
"CDH22",0,0.388484052801728,0.321,0.037,0,"11","CDH2"
"GRB141",0,0.386955983962158,0.299,0.031,0,"11","GRB14"
"TMEM971",0,0.382793419646989,0.334,0.07,0,"11","TMEM97"
"STK17B",0,0.359024252277395,0.252,0.033,0,"11","STK17B"
"CRNDE",0,0.358643977647182,0.284,0.029,0,"11","CRNDE"
"TEAD1",0,0.344003088501115,0.272,0.035,0,"11","TEAD1"
"ARHGAP18",0,0.341310109833716,0.252,0.029,0,"11","ARHGAP18"
"EXT1",0,0.332502026274451,0.253,0.026,0,"11","EXT1"
"REEP61",0,0.320985192187399,0.264,0.031,0,"11","REEP6"
"ACSL4",0,0.315307449967437,0.261,0.038,0,"11","ACSL4"
"BCAT1",0,0.308658951346553,0.27,0.049,0,"11","BCAT1"
"TRMT1121",3.93938012402827e-305,0.626171024219549,0.691,0.304,7.45251931863669e-301,"11","TRMT112"
"PPA1",7.78074249703181e-301,0.574148952546939,0.528,0.19,1.47196086558848e-296,"11","PPA1"
"PHF61",5.15972437101871e-300,0.310130697538565,0.279,0.058,9.76116656509319e-296,"11","PHF6"
"NDFIP12",1.44933746669032e-298,0.549509059897531,0.541,0.196,2.74185661948475e-294,"11","NDFIP1"
"METAP2",2.98867986085569e-298,0.55682423165149,0.553,0.204,5.6539845607668e-294,"11","METAP2"
"EMX21",5.82491789910336e-295,0.419837005528584,0.305,0.07,1.10195796815237e-290,"11","EMX2"
"TM7SF22",1.75063767872318e-291,0.351340847759507,0.275,0.058,3.31185636060851e-287,"11","TM7SF2"
"F3",3.39381044240844e-284,0.375099883230319,0.25,0.05,6.42041059494829e-280,"11","F3"
"ETF1",4.97282133722841e-284,0.460712053223151,0.489,0.165,9.4075834057687e-280,"11","ETF1"
"DNAJB61",1.68772797878391e-283,0.691640075144079,0.886,0.547,3.19284379026339e-279,"11","DNAJB6"
"PLIN3",4.62581817568838e-279,0.422514606122976,0.437,0.136,8.75112282476728e-275,"11","PLIN3"
"TXN2",3.29034064962625e-275,0.44959635118497,0.44,0.141,6.22466644096294e-271,"11","TXN2"
"FNDC3B",3.20301651697851e-272,0.33505431951231,0.319,0.079,6.05946664681995e-268,"11","FNDC3B"
"SLC16A11",2.98739876954993e-271,0.347971139206025,0.333,0.086,5.65156099223455e-267,"11","SLC16A1"
"ARPC22",3.44082244198866e-270,0.600242100847752,0.708,0.337,6.50934789575416e-266,"11","ARPC2"
"TCAF1",1.16663241325249e-269,0.402862342349641,0.264,0.058,2.20703519939106e-265,"11","TCAF1"
"MARCKS2",5.26125635818817e-268,0.553838402846763,0.456,0.154,9.95324477842037e-264,"11","MARCKS"
"SQLE",1.64048222834353e-267,0.384270208693668,0.289,0.068,3.1034642795803e-263,"11","SQLE"
"DUSP14",3.07357569289448e-265,0.448285120167273,0.414,0.128,5.81459049581778e-261,"11","DUSP14"
"VCAN2",1.48604878314795e-264,0.268872350083389,0.251,0.051,2.81130708795928e-260,"11","VCAN"
"TES",1.28411427696104e-263,0.343691116134766,0.281,0.065,2.42928738915489e-259,"11","TES"
"JMJD6",1.36830280850447e-260,0.425104457493939,0.422,0.135,2.58855525312875e-256,"11","JMJD6"
"HUWE11",2.21841614515316e-257,0.285406230016342,0.259,0.057,4.19679966340075e-253,"11","HUWE1"
"C20orf24",1.15301402700019e-253,0.419040182946596,0.369,0.11,2.18127193627896e-249,"11","C20orf24"
"PDLIM5",8.89869081583561e-253,0.382995046296653,0.314,0.083,1.68345432853978e-248,"11","PDLIM5"
"AFF4",6.54981633158275e-248,0.401685450560981,0.378,0.115,1.23909425360882e-243,"11","AFF4"
"STIP11",1.5376113971766e-242,0.457200212703262,0.535,0.205,2.90885324117868e-238,"11","STIP1"
"LY6E3",3.63366501290319e-242,0.546871064278868,0.67,0.313,6.87416747141025e-238,"11","LY6E"
"SARAF1",2.00015962856558e-236,0.717330882519233,0.69,0.367,3.78390198532036e-232,"11","SARAF"
"SMS2",1.73217228341271e-233,0.495650585585637,0.565,0.231,3.27692352576016e-229,"11","SMS"
"VAPA1",2.46206585690753e-233,0.584356619909405,0.788,0.455,4.65773618809767e-229,"11","VAPA"
"MT-CO22",1.44312945941016e-232,0.635655369909599,0.984,0.856,2.73011231131214e-228,"11","MT-CO2"
"PTP4A1",1.1111813415522e-231,0.479102568599724,0.472,0.173,2.10213286194845e-227,"11","PTP4A1"
"SYNE22",3.60897106179191e-228,0.392468920006768,0.428,0.147,6.82745145469793e-224,"11","SYNE2"
"RHEB1",2.39122959079186e-227,0.502470917923709,0.689,0.34,4.52372813986005e-223,"11","RHEB"
"YAP11",8.57051734715974e-227,0.275550874972069,0.263,0.064,1.62137047173568e-222,"11","YAP1"
"EIF52",8.0372274976447e-225,0.620249965057147,0.88,0.578,1.52048269800442e-220,"11","EIF5"
"HMGCS1",7.58892194327343e-224,0.416518147099499,0.328,0.096,1.43567225322847e-219,"11","HMGCS1"
"HSPH12",4.82460773088938e-222,0.812298221154662,0.924,0.628,9.12719290529652e-218,"11","HSPH1"
"PSMA31",4.28530238675285e-221,0.448552196427344,0.485,0.186,8.10693505525904e-217,"11","PSMA3"
"TMSB102",2.21054420641486e-219,0.562361108819753,0.989,0.916,4.18190752969562e-215,"11","TMSB10"
"ELK11",3.3742469334238e-212,0.271753679728162,0.251,0.062,6.38340034865114e-208,"11","ELK1"
"CHSY1",3.39513881499066e-210,0.288057123878619,0.274,0.072,6.42292361019933e-206,"11","CHSY1"
"RNF19A",6.01397040412046e-205,0.269707192054666,0.251,0.064,1.13772292105151e-200,"11","RNF19A"
"NFE2L21",1.50500246722943e-204,0.527202436766311,0.694,0.36,2.84716366750463e-200,"11","NFE2L2"
"SRSF91",2.99263541182367e-204,0.437894849931082,0.532,0.228,5.66146767208801e-200,"11","SRSF9"
"HN12",5.63096734651863e-203,0.403745495481512,0.335,0.106,1.06526640261439e-198,"11","HN1"
"FDFT11",1.01989678142887e-201,0.314801036606755,0.301,0.088,1.92944073110714e-197,"11","FDFT1"
"FAM60A",3.84826581712623e-201,0.348471918207345,0.373,0.125,7.28014927283941e-197,"11","FAM60A"
"VDAC2",1.15572003634528e-200,0.448417361907234,0.571,0.26,2.186391164758e-196,"11","VDAC2"
"ARF4",2.08068431311621e-200,0.554953875034968,0.743,0.431,3.93623858355325e-196,"11","ARF4"
"CHIC21",5.88031008396694e-200,0.38521787018351,0.426,0.156,1.11243706168487e-195,"11","CHIC2"
"KDM5A",2.26212529111768e-199,0.290018604822927,0.283,0.079,4.27948862573642e-195,"11","KDM5A"
"SUB11",8.40392762356269e-196,0.522616362435735,0.694,0.373,1.58985502782559e-191,"11","SUB1"
"DSE",1.60850991257456e-194,0.319992273821341,0.296,0.087,3.04297905260855e-190,"11","DSE"
"FILIP1L",1.8168898205887e-193,0.487336634109788,0.456,0.18,3.4371921625897e-189,"11","FILIP1L"
"RBM22",7.97972524130773e-193,0.381338042692122,0.38,0.134,1.5096044211506e-188,"11","RBM22"
"CD551",1.39390405063803e-189,0.550312825512685,0.606,0.3,2.63698768299702e-185,"11","CD55"
"TCP1",3.14921234837023e-187,0.504021646371255,0.717,0.398,5.9576799206468e-183,"11","TCP1"
"CTGF3",1.33986683893877e-185,0.522438421362224,0.665,0.332,2.53476008590436e-181,"11","CTGF"
"MT-CO12",3.41240653607107e-185,0.580430959807524,0.995,0.975,6.45559068493925e-181,"11","MT-CO1"
"HSPA4",3.59188843824583e-185,0.347639757898447,0.309,0.098,6.79513454747347e-181,"11","HSPA4"
"MT-CO32",1.10331083105048e-180,0.61624514383962,0.985,0.928,2.0872434301813e-176,"11","MT-CO3"
"PLA2G12A1",1.74919662152407e-180,0.25280976659339,0.261,0.073,3.30913016859923e-176,"11","PLA2G12A"
"KTN11",4.38233313494611e-176,0.384600251669872,0.489,0.208,8.29049782469105e-172,"11","KTN1"
"TBCA1",1.16624866097113e-174,0.451659796014696,0.632,0.319,2.20630921682518e-170,"11","TBCA"
"MRPL181",3.39652301866991e-174,0.60937343094222,0.622,0.326,6.42554224671974e-170,"11","MRPL18"
"CCT4",4.63369975540748e-174,0.438895669850941,0.681,0.364,8.76603319727988e-170,"11","CCT4"
"CACYBP",4.16983750189024e-172,0.482558387381751,0.749,0.424,7.88849858607595e-168,"11","CACYBP"
"STMN12",8.39571344367785e-171,0.550950272637385,0.787,0.494,1.58830106927498e-166,"11","STMN1"
"SLC25A3",1.93924918985141e-169,0.480703239569314,0.647,0.356,3.6686716173609e-165,"11","SLC25A3"
"CD592",3.47074462205502e-169,0.463544195953427,0.563,0.274,6.56595467600368e-165,"11","CD59"
"SFPQ1",7.13186220585329e-168,0.493186748461761,0.759,0.457,1.34920569210332e-163,"11","SFPQ"
"RAD23B",5.18732290123399e-167,0.326057961824681,0.386,0.147,9.81337746455445e-163,"11","RAD23B"
"CLIC11",1.21137727130708e-166,0.429991280452138,0.589,0.291,2.29168352185873e-162,"11","CLIC1"
"TOR1AIP2",7.49156893620324e-165,0.285202556358194,0.277,0.086,1.41725501135093e-160,"11","TOR1AIP2"
"DAAM1",1.26684990901559e-164,0.301764844930902,0.326,0.111,2.39662665787569e-160,"11","DAAM1"
"HOMER1",1.07973894331109e-163,0.266259234968586,0.254,0.075,2.04265013295592e-159,"11","HOMER1"
"ZFAND6",9.47985054980858e-163,0.323448996614424,0.384,0.147,1.79339812701279e-158,"11","ZFAND6"
"CCT2",1.09915920790383e-162,0.385340758026978,0.51,0.234,2.07938938951247e-158,"11","CCT2"
"IP6K2",2.14694475525235e-162,0.333114155761766,0.376,0.143,4.0615900879864e-158,"11","IP6K2"
"TJP1",9.04903644527872e-162,0.258067237591428,0.264,0.08,1.71189671471783e-157,"11","TJP1"
"ANXA61",2.21994267402787e-160,0.289202540306898,0.344,0.123,4.19968755072593e-156,"11","ANXA6"
"ATP5G22",3.81554632309985e-160,0.446252526096778,0.741,0.439,7.2182505340403e-156,"11","ATP5G2"
"ACTB3",1.03008162145261e-159,0.578758118553686,0.98,0.928,1.94870841146405e-155,"11","ACTB"
"FXR1",2.72705700446609e-156,0.346667830164577,0.443,0.188,5.15904644104894e-152,"11","FXR1"
"PNRC21",9.97051236243231e-156,0.401399465929146,0.564,0.276,1.88622152872495e-151,"11","PNRC2"
"CCT6A",2.91909616580745e-154,0.342281072598065,0.441,0.19,5.52234612647454e-150,"11","CCT6A"
"MGST33",5.14786851321686e-154,0.388782694878995,0.591,0.298,9.73873765330366e-150,"11","MGST3"
"HSP90AA13",1.56173954506962e-152,0.577888501074335,0.998,0.935,2.9544988713627e-148,"11","HSP90AA1"
"WBP52",1.46280244974945e-151,0.558210281079435,0.727,0.431,2.767329674436e-147,"11","WBP5"
"PPHLN11",4.71149860085111e-151,0.268558368638374,0.314,0.11,8.91321305309013e-147,"11","PPHLN1"
"IQCG1",9.40338479288895e-151,0.399304357273598,0.519,0.237,1.77893233511873e-146,"11","IQCG"
"TXNRD1",1.17897513900285e-150,0.351819031627243,0.287,0.098,2.23038516796558e-146,"11","TXNRD1"
"RAB5A",3.70165372709124e-150,0.336485945589943,0.393,0.161,7.00278852091121e-146,"11","RAB5A"
"HDAC21",3.79796646946675e-150,0.331708583731709,0.428,0.182,7.1849929669372e-146,"11","HDAC2"
"PPP2CA",1.19284810002643e-149,0.359433085072826,0.477,0.219,2.25663003563001e-145,"11","PPP2CA"
"STRAP",2.2395744411714e-149,0.355474187982733,0.517,0.244,4.23682692780806e-145,"11","STRAP"
"BAMBI2",1.7958508314589e-147,0.299987330062118,0.311,0.11,3.39739060295394e-143,"11","BAMBI"
"MSMO1",5.15413023607151e-147,0.326023931589123,0.272,0.089,9.75058358060008e-143,"11","MSMO1"
"RPL27A2",1.06507706167165e-143,0.397354932194848,0.99,0.959,2.01491278527043e-139,"11","RPL27A"
"SAT21",1.75820749060233e-142,0.362277415830865,0.526,0.256,3.32617693072149e-138,"11","SAT2"
"AKAP9",9.14933753748799e-142,0.32542752595056,0.442,0.196,1.73087167534198e-137,"11","AKAP9"
"CSRP2",8.29620127187052e-138,0.27286152660622,0.286,0.1,1.56947535661246e-133,"11","CSRP2"
"CD471",3.54184232623086e-137,0.347995661672448,0.405,0.176,6.70045731276354e-133,"11","CD47"
"HNRNPA12",2.21713407267248e-136,0.430896988313152,0.977,0.906,4.19437423868179e-132,"11","HNRNPA1"
"SMARCA1",6.45868659915396e-136,0.262497635950176,0.303,0.11,1.22185433082795e-131,"11","SMARCA1"
"EZR1",1.10313224448718e-135,0.290882453237606,0.395,0.166,2.08690558012084e-131,"11","EZR"
"DNAJB43",1.67551534455471e-134,0.404635633789732,0.653,0.363,3.16973992882859e-130,"11","DNAJB4"
"LAPTM4A3",3.57712821639995e-133,0.494641163563212,0.879,0.714,6.76721115978542e-129,"11","LAPTM4A"
"PRSS232",7.5573884460079e-132,0.27756833252771,0.351,0.138,1.42970674621577e-127,"11","PRSS23"
"SLC25A51",1.50063410217196e-131,0.434793175449057,0.652,0.383,2.83889959448892e-127,"11","SLC25A5"
"RAB2A",2.56905312156111e-131,0.323057786089721,0.413,0.184,4.8601346953693e-127,"11","RAB2A"
"EEF1B21",1.63807129202782e-130,0.421751909364357,0.79,0.54,3.09890327025824e-126,"11","EEF1B2"
"TNFRSF12A1",8.14548629719543e-129,0.315824306138916,0.378,0.158,1.54096309770343e-124,"11","TNFRSF12A"
"MT-ND42",1.69812568842796e-127,0.449047768124623,0.993,0.953,3.21251417736801e-123,"11","MT-ND4"
"S100A103",2.36787381788694e-127,0.353809799793242,0.668,0.372,4.4795436886785e-123,"11","S100A10"
"G3BP2",7.26759488347592e-127,0.250468972930065,0.268,0.095,1.37488360005597e-122,"11","G3BP2"
"EPS8",7.95865177571483e-127,0.341422083833616,0.411,0.186,1.50561774292973e-122,"11","EPS8"
"ATG101",1.62580571860798e-126,0.290052651772988,0.336,0.136,3.07569925846259e-122,"11","ATG101"
"HNRNPDL",9.96347977361505e-126,0.433889116619491,0.781,0.535,1.88489110357249e-121,"11","HNRNPDL"
"BANF11",1.03430595279179e-125,0.335926810215554,0.47,0.228,1.9567000014915e-121,"11","BANF1"
"FHL23",2.37682547692264e-124,0.467614814464814,0.667,0.387,4.49647843724224e-120,"11","FHL2"
"DST",3.97472473780309e-124,0.271845429381209,0.281,0.103,7.51938425897589e-120,"11","DST"
"MAP1LC3A",1.51752290749718e-122,0.297620020898072,0.332,0.135,2.87084983640317e-118,"11","MAP1LC3A"
"HNRNPM",1.08243144974933e-121,0.357520861501061,0.661,0.38,2.04774381663578e-117,"11","HNRNPM"
"THBS11",2.33311754485818e-119,0.309157545117413,0.382,0.168,4.4137917713627e-115,"11","THBS1"
"ZFAND5",2.75162419406386e-119,0.408132035596538,0.633,0.37,5.20552265033001e-115,"11","ZFAND5"
"ITGB13",4.54627753810037e-119,0.352654152438033,0.603,0.336,8.60064784657828e-115,"11","ITGB1"
"TXNL1",1.43696452013322e-118,0.331158815161962,0.474,0.239,2.71844947918803e-114,"11","TXNL1"
"DNAJB111",4.55273935735215e-117,0.29346624886456,0.328,0.137,8.6128723162388e-113,"11","DNAJB11"
"ACTG13",8.19208633774916e-117,0.503744692130292,0.932,0.839,1.54977889337539e-112,"11","ACTG1"
"GPX33",5.3023823572181e-116,0.321565812211408,0.345,0.145,1.00310469433852e-111,"11","GPX3"
"IFI274",5.42287877816699e-115,0.32758379644736,0.71,0.409,1.02590020725363e-110,"11","IFI27"
"MARCH5",8.13278024924647e-114,0.2747971181292,0.31,0.126,1.53855936755245e-109,"11","MARCH5"
"MYL64",4.99740705881514e-111,0.404089221988378,0.877,0.692,9.45409467386648e-107,"11","MYL6"
"GSTP12",1.59271001560847e-110,0.330318933200236,0.622,0.359,3.0130888075281e-106,"11","GSTP1"
"PNN",8.65570218821753e-110,0.292073313935282,0.395,0.185,1.63748573996699e-105,"11","PNN"
"PRDX23",4.38358133413532e-109,0.304130323841469,0.52,0.275,8.2928591679172e-105,"11","PRDX2"
"SLC25A62",1.0336931883075e-108,0.401560400655716,0.887,0.699,1.95554077364013e-104,"11","SLC25A6"
"PSMA41",1.40917806123629e-108,0.318941008224112,0.482,0.251,2.66588305624681e-104,"11","PSMA4"
"CALM22",4.37625875175664e-108,0.405641380886891,0.945,0.826,8.27900630657321e-104,"11","CALM2"
"SRP141",5.1669115198836e-107,0.357933497441534,0.876,0.672,9.77476321331579e-103,"11","SRP14"
"COX7C2",7.68323956360882e-104,0.37282857516464,0.732,0.486,1.45351526064352e-99,"11","COX7C"
"TAF1D",1.307821995041e-102,0.31281132037174,0.464,0.241,2.47413765021857e-98,"11","TAF1D"
"SRSF22",2.54910392400173e-102,0.345565828707319,0.653,0.405,4.82239480342647e-98,"11","SRSF2"
"H3F3A3",3.79528324688131e-102,0.357211808425991,0.845,0.645,7.17991684645007e-98,"11","H3F3A"
"CNN31",7.58410003228051e-102,0.36844627024386,0.681,0.433,1.43476004410683e-97,"11","CNN3"
"RBM8A1",8.03132066033323e-102,0.323974979841706,0.594,0.349,1.51936524252184e-97,"11","RBM8A"
"ATP1B11",1.85997942123108e-101,0.299578824920667,0.378,0.176,3.51870906908495e-97,"11","ATP1B1"
"PSMB71",2.72177456726655e-101,0.266733303870035,0.411,0.2,5.14905312635487e-97,"11","PSMB7"
"CBX31",4.65413433253602e-101,0.261192865046537,0.405,0.193,8.80469133029164e-97,"11","CBX3"
"LIMS12",7.63187856484313e-100,0.255474709698915,0.365,0.167,1.44379878689702e-95,"11","LIMS1"
"SUMO1",1.09279253358386e-95,0.311940915443101,0.567,0.33,2.06734491503394e-91,"11","SUMO1"
"ERH1",4.47010801704649e-94,0.311084411009558,0.546,0.315,8.45655034664856e-90,"11","ERH"
"GAPDH3",7.46846738305145e-94,0.330438511302262,0.877,0.707,1.41288465952567e-89,"11","GAPDH"
"PFN13",2.68665354194857e-93,0.335632741782624,0.647,0.407,5.0826111706583e-89,"11","PFN1"
"BAG33",1.27658629667404e-92,0.458405691825088,0.639,0.402,2.41504595604794e-88,"11","BAG3"
"PCBP22",3.62843628308456e-92,0.325941620160835,0.622,0.388,6.86427576033937e-88,"11","PCBP2"
"MINOS11",5.45913907641357e-92,0.259801662841415,0.373,0.18,1.03275993047592e-87,"11","MINOS1"
"SNRPN1",7.33357027389605e-92,0.256250102295433,0.384,0.189,1.38736482441565e-87,"11","SNRPN"
"UBE2N",7.63470113466817e-92,0.256156848576675,0.43,0.221,1.44433276065652e-87,"11","UBE2N"
"MLF2",8.13192898048645e-92,0.252859119622416,0.326,0.15,1.53839832452843e-87,"11","MLF2"
"MCL12",1.83742888951632e-90,0.41557785769319,0.683,0.455,3.47604797318698e-86,"11","MCL1"
"HNRNPC",5.21111902865881e-90,0.320737280513409,0.688,0.447,9.85839497841673e-86,"11","HNRNPC"
"SGK12",9.76179457628738e-90,0.373748586902488,0.566,0.332,1.84673629794205e-85,"11","SGK1"
"HSBP11",2.39160473935052e-89,0.262926075660809,0.435,0.226,4.52443784590332e-85,"11","HSBP1"
"GHITM",8.01179684908458e-89,0.253173203361923,0.394,0.198,1.51567172790982e-84,"11","GHITM"
"LUC7L3",1.48551228116784e-88,0.259959015249627,0.457,0.243,2.81029213351333e-84,"11","LUC7L3"
"EIF4A11",5.74759590145455e-88,0.374361611969743,0.708,0.497,1.08733019263717e-83,"11","EIF4A1"
